"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"chr19-14060961-14063112",0.00017004738458953,1.40888834598565,0.164,0.061,1,"NS"
"chr2-195656380-195658322",0.000170364949400523,0.686155424446618,0.331,0.181,1,"NS"
"chr1-234683882-234684580",0.000171130862174599,1.86054153406871,0.07,0.019,1,"NS"
"chr3-15600999-15602354",0.000171878049491637,0.906900440835571,0.245,0.116,1,"NS"
"chr5-112447043-112447988",0.000172053165255716,1.9943087722864,0.081,0.02,1,"NS"
"chr4-185148926-185150130",0.000172089236686764,1.55278843688506,0.12,0.037,1,"NS"
"chr9-70418196-70421106",0.000172558254400514,0.579642718267792,0.384,0.227,1,"NS"
"chr6-156718679-156720401",0.000172742583250882,0.928773588461497,0.228,0.108,1,"NS"
"chr22-41444061-41444710",0.000173678503897137,1.23803925276455,0.139,0.055,1,"NS"
"chr1-64171199-64172290",0.000173763684852097,2.25048997320509,0.053,0.011,1,"NS"
"chr18-59139160-59140601",0.000173994999966383,0.89723089725974,0.205,0.094,1,"NS"
"chr16-88686037-88686887",0.000174065605259333,-0.88672740861296,0.054,0.085,1,"NS"
"chr1-116239554-116240453",0.000174097711108287,1.78655339139993,0.088,0.025,1,"NS"
"chr2-160928647-160929552",0.000174209988758915,1.82735226537089,0.079,0.023,1,"NS"
"chr17-2406317-2408366",0.000174257497293682,1.53391899220875,0.094,0.028,1,"NS"
"chr18-23779354-23780408",0.000174454338207922,2.0173536547019,0.055,0.013,1,"NS"
"chr6-41071613-41073998",0.000174719021742858,0.459686531156653,0.502,0.315,1,"NS"
"chr2-29108167-29108600",0.000174903981667062,2.12295343685232,0.064,0.015,1,"NS"
"chr4-185896624-185898262",0.000175025469025977,1.72472773375191,0.094,0.027,1,"NS"
"chr17-50177902-50178798",0.000175081830115735,1.73363092485843,0.083,0.024,1,"NS"
"chr4-8547239-8548655",0.000175251520558184,1.51167434235294,0.126,0.041,1,"NS"
"chr2-229260767-229261610",0.000175259002089975,1.59848913422245,0.12,0.038,1,"NS"
"chr2-134146268-134146991",0.000176156758448804,1.66907196567565,0.083,0.024,1,"NS"
"chr11-59706633-59707271",0.000176246318495769,1.81882563169819,0.064,0.015,1,"NS"
"chr3-175161036-175162032",0.000176279562286474,1.69261346250779,0.084,0.027,1,"NS"
"chr10-93436660-93439176",0.000176374409599884,1.03335528685683,0.224,0.102,1,"NS"
"chr1-46131697-46133543",0.00017647921968629,0.672457436037031,0.33,0.185,1,"NS"
"chr1-96721109-96722832",0.000176557057107048,1.13645445219036,0.136,0.055,1,"NS"
"chr9-92877485-92878317",0.000176592731906593,0.992322701532326,0.148,0.068,1,"NS"
"chr17-58504782-58505647",0.00017678442536861,1.57543189928758,0.101,0.032,1,"NS"
"chr15-90479083-90480146",0.000177216506434983,1.45409579421309,0.111,0.039,1,"NS"
"chr2-71067739-71069054",0.000177309274384872,0.721871336495468,0.316,0.17,1,"NS"
"chr4-107930731-107932213",0.000177319853570851,1.19121049839826,0.115,0.046,1,"NS"
"chr4-88283150-88285055",0.000177326557812502,0.78073574856432,0.253,0.126,1,"NS"
"chr5-12573771-12575052",0.000178030022413259,1.55022321936037,0.09,0.028,1,"NS"
"chr20-23115830-23117445",0.000178041929387263,1.13522549318814,0.198,0.084,1,"NS"
"chr6-106912661-106914210",0.00017805599159089,1.76232986642822,0.085,0.026,1,"NS"
"chr11-14499136-14500681",0.000178430983133053,1.15676572897873,0.133,0.054,1,"NS"
"chr15-74191509-74192324",0.000178707167554998,1.59637755529122,0.101,0.032,1,"NS"
"chr1-246565665-246567080",0.000180402671571327,0.86844574247789,0.226,0.114,1,"NS"
"chr1-197200286-197201771",0.000180412291596942,1.05533087643997,0.165,0.072,1,"NS"
"chr3-160398885-160401051",0.000180441124517653,0.98614267392131,0.203,0.097,1,"NS"
"chr6-10425777-10426747",0.000180659301804161,1.74660440215902,0.079,0.024,1,"NS"
"chr3-140941183-140942847",0.000181121216739174,0.825575787434719,0.224,0.117,1,"NS"
"chr4-168304487-168305410",0.00018118510201661,2.09062298029958,0.067,0.016,1,"NS"
"chr2-203783554-203784277",0.000181326076517246,1.55423976844234,0.098,0.031,1,"NS"
"chr10-71860162-71860966",0.000182563183942026,1.35720315574953,0.106,0.038,1,"NS"
"chr2-159285526-159287314",0.000182842076539619,0.79698369314983,0.294,0.152,1,"NS"
"chr14-65254804-65256339",0.000183735371655658,1.36513939211778,0.134,0.051,1,"NS"
"chr16-48434574-48435528",0.00018394476329306,1.29792095912731,0.094,0.036,1,"NS"
"chr12-53197137-53198181",0.000183957279848442,-0.846213156914878,0.031,0.05,1,"NS"
"chr7-5995087-5996374",0.000184032281360649,1.54350229452757,0.115,0.04,1,"NS"
"chr1-204303814-204304523",0.000185438677889319,1.99963889916953,0.074,0.017,1,"NS"
"chr1-39788216-39789522",0.000185914708467632,-0.736971420796052,0.043,0.065,1,"NS"
"chr3-150344662-150345550",0.000186129081036163,1.69032727495196,0.102,0.031,1,"NS"
"chr4-78176243-78177556",0.000187469361067726,2.24760088083116,0.061,0.013,1,"NS"
"chr14-61750714-61751488",0.000187643520058474,1.19179866833686,0.12,0.047,1,"NS"
"chr5-81971085-81972599",0.000187715857164952,0.812088068824557,0.242,0.128,1,"NS"
"chrX-123569235-123570972",0.000187937182693743,1.97035218366142,0.067,0.015,1,"NS"
"chr1-74197566-74198549",0.000188290272457654,1.0632920609204,0.125,0.055,1,"NS"
"chr1-26075451-26076146",0.000188414260248402,2.24220835528821,0.051,0.01,1,"NS"
"chr20-47370551-47371547",0.000189090309243237,1.67514761670392,0.102,0.031,1,"NS"
"chr5-95553562-95555509",0.000189150478320535,0.943441507734635,0.181,0.085,1,"NS"
"chr1-208179024-208180113",0.000189364285980868,1.73814404643444,0.078,0.022,1,"NS"
"chr3-141412816-141413634",0.000189396841444097,1.51763121555957,0.098,0.033,1,"NS"
"chr12-7959498-7961024",0.000189592209630035,1.15125053526026,0.135,0.054,1,"NS"
"chr3-192892987-192893420",0.000189786479205821,1.42489048751911,0.089,0.031,1,"NS"
"chr16-84475061-84476267",0.000189961502502264,1.50977401163503,0.106,0.036,1,"NS"
"chr6-85678131-85679390",0.000190340094487251,0.795967653780659,0.229,0.116,1,"NS"
"chr11-19344597-19346607",0.000191267044419945,-0.736567662423614,0.054,0.084,1,"NS"
"chr11-10351253-10352410",0.000191606871983076,1.3933246559198,0.145,0.053,1,"NS"
"chr3-197712079-197713148",0.000191899846789415,1.04694102360187,0.141,0.064,1,"NS"
"chr19-4232874-4234558",0.000192032078680601,1.23295191593577,0.224,0.087,1,"NS"
"chr1-166875307-166876653",0.000192292431518673,1.05386924743788,0.2,0.089,1,"NS"
"chr13-98649948-98650926",0.000192525018150431,1.50353265652047,0.116,0.04,1,"NS"
"chr1-203649830-203650844",0.000192631524701217,1.41051344316613,0.125,0.046,1,"NS"
"chr14-90508514-90510911",0.000193193401857676,1.27713863242681,0.162,0.06,1,"NS"
"chr2-241842709-241844461",0.000194519922675454,-0.680715092711428,0.086,0.123,1,"NS"
"chr13-51674065-51674830",0.000194621980514657,1.96470110282188,0.066,0.015,1,"NS"
"chr11-107457137-107458228",0.000194777989020949,1.47672527109533,0.08,0.028,1,"NS"
"chr12-25347392-25348391",0.000195293999598937,1.86475658138353,0.079,0.023,1,"NS"
"chr3-124586345-124587343",0.000195321569891777,1.86515324224435,0.063,0.017,1,"NS"
"chr18-2528921-2530045",0.000195801616163487,1.90174206860258,0.074,0.02,1,"NS"
"chr14-105485866-105486184",0.000196013198670901,1.92562404551052,0.074,0.018,1,"NS"
"chr10-91775677-91776729",0.000196052334239547,1.45998676369113,0.133,0.048,1,"NS"
"chr3-112416256-112417822",0.000196254015553271,1.38612384084352,0.151,0.055,1,"NS"
"chr17-35904250-35904806",0.000196769715840491,1.62094243415427,0.095,0.03,1,"NS"
"chr19-49124855-49125757",0.000196845113053205,1.6086652166434,0.09,0.025,1,"NS"
"chr20-17678298-17679180",0.000197444820740651,1.61869075648849,0.105,0.033,1,"NS"
"chr10-11898170-11898894",0.000198533453798373,1.8734446861439,0.069,0.018,1,"NS"
"chr8-81720460-81721799",0.000198629894420757,1.31621224478128,0.145,0.055,1,"NS"
"chr13-20369567-20370292",0.000198903909581921,2.29491698927105,0.053,0.011,1,"NS"
"chr17-43528277-43528951",0.000199452367297756,1.35156484969204,0.132,0.051,1,"NS"
"chr3-149224649-149225641",0.000199688412715936,1.83047906262531,0.069,0.017,1,"NS"
"chr2-203238266-203240115",0.00019995130245924,0.808828403956821,0.271,0.137,1,"NS"
"chr6-104907576-104909509",0.000200163454254386,1.30918836935524,0.161,0.062,1,"NS"
"chr6-7418030-7418865",0.00020080981723797,1.74891575144107,0.091,0.027,1,"NS"
"chr1-239819664-239820199",0.0002009895278295,1.81918540503811,0.058,0.016,1,"NS"
"chr3-15310526-15311871",0.000202597687664116,1.47929902335421,0.084,0.028,1,"NS"
"chr17-59289780-59290821",0.000203025371126198,1.3590059215601,0.137,0.05,1,"NS"
"chr1-228963633-228964884",0.000203174185386646,1.62173268492438,0.072,0.021,1,"NS"
"chr10-121987579-121989559",0.000203663033331505,1.17496151536688,0.232,0.099,1,"NS"
"chr13-28526494-28527649",0.000203886794191514,1.53966769631898,0.106,0.033,1,"NS"
"chr4-165459487-165460274",0.000203961480080499,2.08090222559717,0.062,0.015,1,"NS"
"chr19-47601213-47601753",0.000204017537753829,1.9524375086551,0.062,0.017,1,"NS"
"chr7-151408715-151410804",0.00020403121972057,1.81604470773662,0.066,0.018,1,"NS"
"chr4-72929362-72930278",0.000204086204134376,1.63332232818588,0.095,0.028,1,"NS"
"chr21-39736593-39738081",0.000204535846166908,1.23482260645452,0.177,0.072,1,"NS"
"chr7-64999024-64999954",0.000204772436161338,1.32072211760236,0.142,0.054,1,"NS"
"chr14-74987996-74988534",0.000204843772092795,2.13640067584708,0.051,0.011,1,"NS"
"chrX-18099502-18100256",0.000204874180518695,1.96633412984268,0.057,0.014,1,"NS"
"chr2-239910864-239912225",0.000205172896232253,-0.934088322046577,0.03,0.053,1,"NS"
"chr6-5181327-5182317",0.000206129572783325,1.88819380083458,0.079,0.021,1,"NS"
"chr11-64876691-64877520",0.000206214951140715,1.35423408946616,0.142,0.052,1,"NS"
"chr17-79031775-79032384",0.000206232486115228,1.95560118979182,0.059,0.015,1,"NS"
"chr18-6210202-6211414",0.00020635179395448,1.91718459989176,0.096,0.026,1,"NS"
"chr10-93469278-93469804",0.000207127529573144,1.46435825212238,0.118,0.041,1,"NS"
"chr4-77921420-77922692",0.000207565944512133,1.91276678419689,0.062,0.015,1,"NS"
"chr17-48830541-48831655",0.000207659208395457,1.14834129627697,0.146,0.062,1,"NS"
"chr7-73821864-73823140",0.000207797628191123,1.37541338066804,0.122,0.044,1,"NS"
"chr17-41792550-41794300",0.000208844075951756,1.20203446376284,0.145,0.059,1,"NS"
"chr15-84914680-84915875",0.00020884746392874,1.45396252510978,0.117,0.039,1,"NS"
"chr3-184448530-184449340",0.000209063957082089,2.07246509013583,0.058,0.013,1,"NS"
"chr10-59965016-59965805",0.000209168725523264,1.7021857482604,0.084,0.024,1,"NS"
"chr3-48345755-48346539",0.000209258798943986,1.90622817243345,0.079,0.019,1,"NS"
"chr4-8538545-8539398",0.000209369870873173,1.63398094216531,0.118,0.036,1,"NS"
"chr8-29655099-29656317",0.000210480304174517,1.24588186424363,0.155,0.064,1,"NS"
"chr4-48015225-48017623",0.000210518998467152,1.09692066165021,0.21,0.094,1,"NS"
"chr10-46311138-46312066",0.000210570311571101,1.95322145570328,0.077,0.02,1,"NS"
"chr16-11607724-11608485",0.000210844255574858,1.95989246601613,0.056,0.014,1,"NS"
"chr6-150717048-150717869",0.000211200801382732,1.94006556534057,0.071,0.018,1,"NS"
"chr17-38584138-38585423",0.000211440265146119,1.36445296162373,0.092,0.034,1,"NS"
"chr12-9283231-9284572",0.000211945447279133,1.54568568843341,0.076,0.023,1,"NS"
"chr7-12210347-12212182",0.000212217208927263,0.874946626362592,0.228,0.111,1,"NS"
"chr1-9123944-9125234",0.000212424871196106,1.70875576952539,0.103,0.029,1,"NS"
"chr19-53057841-53058646",0.000212683703550464,2.08206576229438,0.052,0.011,1,"NS"
"chr1-169794242-169795387",0.000212793294683182,1.19572363744053,0.132,0.052,1,"NS"
"chr21-44897289-44898088",0.000212910670889937,1.72959868704158,0.08,0.023,1,"NS"
"chr6-79233434-79234928",0.000213579008333202,0.830128481685567,0.218,0.113,1,"NS"
"chr13-59356614-59357046",0.00021368495685753,1.30402146933025,0.055,0.02,1,"NS"
"chr14-75195802-75196644",0.000213851563665912,1.86741825578948,0.052,0.014,1,"NS"
"chr22-35588801-35590074",0.000214589940701033,1.61460647402753,0.102,0.03,1,"NS"
"chr15-50390506-50393151",0.000214618866470619,1.266854172164,0.154,0.059,1,"NS"
"chr14-75660181-75661733",0.000214843081272577,0.724372741793401,0.326,0.17,1,"NS"
"chr2-165953233-165954323",0.00021504272535598,0.924650812032469,0.189,0.091,1,"NS"
"chr2-142903385-142904168",0.000215225353527887,1.69044235692789,0.097,0.03,1,"NS"
"chr6-163745652-163746415",0.000215389218354664,1.70325930746929,0.088,0.025,1,"NS"
"chr4-2041087-2042686",0.000215884077385792,-0.701924907491287,0.059,0.085,1,"NS"
"chr6-34179085-34180358",0.000216167674473099,2.08132653693562,0.055,0.012,1,"NS"
"chr15-68271740-68272438",0.000216764060984035,1.76375807738123,0.102,0.031,1,"NS"
"chr16-84199821-84200255",0.000216780530471261,1.30389545053964,0.064,0.023,1,"NS"
"chr11-12411529-12412590",0.000216874726997807,1.7662819524671,0.086,0.024,1,"NS"
"chr11-76574258-76574825",0.000217757274840056,1.83795631029406,0.063,0.016,1,"NS"
"chr22-38303828-38304817",0.000217885034338602,1.8717350313733,0.069,0.016,1,"NS"
"chr2-151914747-151915926",0.000218665318027353,1.22862854404119,0.112,0.046,1,"NS"
"chr5-41249836-41250887",0.000218744656324153,2.01382117392227,0.07,0.016,1,"NS"
"chr2-74739282-74741425",0.000218855012668532,1.54130063918551,0.119,0.039,1,"NS"
"chr1-165895311-165895605",0.000219037565226409,2.23695738953656,0.051,0.011,1,"NS"
"chr9-88344150-88345078",0.000219211278707587,1.8318276369705,0.09,0.024,1,"NS"
"chr19-41396866-41398112",0.000219655370114892,0.837235259588073,0.225,0.115,1,"NS"
"chr3-135965180-135966566",0.000220022202234159,1.13990672587666,0.197,0.084,1,"NS"
"chr13-99498152-99499002",0.000220326785548332,0.950628459314485,0.21,0.1,1,"NS"
"chr2-106537104-106537366",0.000220839597828717,1.38545322509367,0.057,0.02,1,"NS"
"chr22-46602008-46602410",0.000220856205368448,1.2429453738451,0.062,0.024,1,"NS"
"chr5-31916066-31917087",0.000221152305001267,1.53097684133804,0.13,0.043,1,"NS"
"chr4-142473499-142475016",0.000221198117183013,1.58865851048547,0.098,0.031,1,"NS"
"chr11-75188678-75188993",0.000221545752217209,1.5372695040328,0.055,0.019,1,"NS"
"chr11-65775515-65777043",0.000221816779995832,1.21227665641155,0.179,0.074,1,"NS"
"chr9-93094919-93096818",0.000222273306073734,0.511211681917752,0.502,0.315,1,"NS"
"chr2-72115162-72116484",0.000222892445206814,1.55728656135591,0.112,0.039,1,"NS"
"chr7-20735007-20736369",0.000223565055675405,1.67170407772707,0.091,0.028,1,"NS"
"chr11-129454820-129456065",0.000223722832394519,1.88029085458408,0.076,0.02,1,"NS"
"chr11-30487173-30487576",0.000223954168039616,1.38160241536014,0.056,0.02,1,"NS"
"chr15-72171990-72172281",0.000224242720643767,1.89876501790632,0.068,0.018,1,"NS"
"chr4-83504462-83505625",0.000224423385868806,1.57937396670631,0.081,0.027,1,"NS"
"chr11-116366504-116367416",0.000225224377264808,1.75911130731622,0.081,0.023,1,"NS"
"chr11-71265670-71266806",0.000225644935286262,1.87096361070396,0.062,0.015,1,"NS"
"chr12-109154109-109155284",0.000225716681890326,-0.883844378840058,0.032,0.054,1,"NS"
"chr12-56071282-56073015",0.000226060429922585,1.57904742091783,0.106,0.033,1,"NS"
"chr16-85367997-85368519",0.000226116697834924,1.89151421342208,0.057,0.015,1,"NS"
"chr11-123061431-123063525",0.000226251905546872,0.540203402748905,0.456,0.281,1,"NS"
"chr14-58663370-58664318",0.000226309185791355,1.78931398928033,0.102,0.028,1,"NS"
"chr17-27293486-27295150",0.000226993969301238,0.653762945617628,0.272,0.153,1,"NS"
"chr17-63892285-63893414",0.00022703480752175,1.80630584872913,0.075,0.02,1,"NS"
"chr20-56750323-56750894",0.000227090960779377,1.98809551655084,0.08,0.021,1,"NS"
"chr11-104623253-104623881",0.000227485757122452,2.00453380611573,0.05,0.011,1,"NS"
"chr7-191835-193300",0.000227724317249275,-0.597867698578917,0.105,0.139,1,"NS"
"chr17-75940309-75941394",0.000227869262447188,1.02593846148884,0.164,0.072,1,"NS"
"chr20-32583023-32585599",0.000227973750951628,-0.670948807084373,0.094,0.128,1,"NS"
"chr3-55568678-55569511",0.000228175802341147,1.61850049583863,0.118,0.039,1,"NS"
"chr11-122802854-122805218",0.000228266801078049,1.29344142660059,0.178,0.071,1,"NS"
"chr17-29785597-29786460",0.000228499721190105,2.27170265606933,0.057,0.012,1,"NS"
"chr7-102393350-102393948",0.000228906135879674,1.39341378431289,0.13,0.047,1,"NS"
"chr2-199458306-199460080",0.000229152148731319,0.919604915913104,0.135,0.062,1,"NS"
"chr4-54494927-54495964",0.000229309412322884,1.65556893023332,0.072,0.023,1,"NS"
"chr19-35030176-35031533",0.000229423408615738,-0.826016972597101,0.056,0.087,1,"NS"
"chr13-110546513-110547283",0.000229991367370834,1.38755557797416,0.085,0.031,1,"NS"
"chr16-79988265-79989285",0.000230796990029012,1.80921112653627,0.064,0.018,1,"NS"
"chr11-75582742-75584558",0.000230888838138412,-0.587336610479929,0.078,0.103,1,"NS"
"chr5-126422663-126423818",0.000231124505831469,1.01885606980941,0.132,0.056,1,"NS"
"chr2-197094717-197095375",0.000231663242353069,2.00635395207274,0.058,0.013,1,"NS"
"chr10-92572749-92574712",0.000231824981673201,0.983132271555945,0.209,0.096,1,"NS"
"chr20-23419978-23421764",0.000232735484962486,0.935026062020481,0.175,0.081,1,"NS"
"chr16-22201605-22202081",0.000233243659974312,1.87098553068686,0.065,0.016,1,"NS"
"chr14-70808158-70810027",0.000233774168397011,0.854054307039169,0.261,0.128,1,"NS"
"chr4-52965991-52966619",0.000234145985205517,1.62180178076741,0.094,0.028,1,"NS"
"chr2-106330086-106331066",0.00023459787364745,1.88884791646507,0.07,0.019,1,"NS"
"chr1-204001043-204001857",0.000234704117324399,1.89021737075202,0.065,0.017,1,"NS"
"chr1-26353854-26354399",0.000235157617351359,1.57373520826729,0.105,0.034,1,"NS"
"chr6-157273399-157275300",0.000235954527060828,0.846706533667787,0.206,0.098,1,"NS"
"chr9-99819209-99820346",0.000235993055391563,0.643945270864371,0.288,0.159,1,"NS"
"chr6-154732651-154734443",0.000236347353458441,0.722557594113519,0.31,0.172,1,"NS"
"chr20-40984496-40985629",0.000236757779706865,1.49039472810549,0.125,0.043,1,"NS"
"chr11-74169969-74172257",0.000236779684496907,0.754844006467017,0.269,0.142,1,"NS"
"chr13-94534985-94535699",0.000236953971484436,2.06999748028363,0.055,0.013,1,"NS"
"chr11-68840658-68842044",0.000237127107415518,-0.466527492157726,0.091,0.11,1,"NS"
"chr11-130601124-130601568",0.000237225243905245,1.13392799751471,0.074,0.029,1,"NS"
"chr5-72319506-72320827",0.000237518226748356,1.04924985521311,0.134,0.06,1,"NS"
"chr3-100260125-100261599",0.000237740836260205,0.773223386894319,0.238,0.128,1,"NS"
"chr1-84505274-84506887",0.000237879659459108,0.730858264149086,0.257,0.14,1,"NS"
"chr1-28290037-28290637",0.000238493550246637,1.87029819216728,0.075,0.02,1,"NS"
"chr7-1555176-1556525",0.000238583571510116,1.1609716760565,0.185,0.076,1,"NS"
"chr22-39472478-39473128",0.000239448628251844,1.7407294346573,0.083,0.024,1,"NS"
"chr4-140260060-140260639",0.000239548514667907,2.13433792646802,0.055,0.012,1,"NS"
"chr2-237715006-237715892",0.000239905938019166,1.59497715451155,0.059,0.017,1,"NS"
"chr4-86891418-86892812",0.000240360617925437,1.29072373915736,0.114,0.044,1,"NS"
"chr11-74532350-74532863",0.000240367082508378,1.96525817410078,0.058,0.014,1,"NS"
"chr3-9395721-9398595",0.000240547256201826,0.493053751305657,0.528,0.331,1,"NS"
"chr11-47212809-47213327",0.000240577393145659,1.93117975867934,0.051,0.012,1,"NS"
"chr7-134570734-134571485",0.000240593436916029,1.93696338738186,0.055,0.014,1,"NS"
"chr17-27531956-27532747",0.000240825137321403,1.24020106866823,0.171,0.07,1,"NS"
"chr14-103704992-103705942",0.000240907281035245,1.38729979071282,0.122,0.046,1,"NS"
"chr19-13854395-13855144",0.000241205355738832,1.24319599285284,0.148,0.057,1,"NS"
"chr2-142930579-142931466",0.00024125003029766,1.8208515920818,0.093,0.024,1,"NS"
"chr4-85474147-85475839",0.000241381425831602,1.35888869300505,0.128,0.047,1,"NS"
